Order_ID,Order_Date,Month,Quarter,Product,SKU,Category,Subcategory,Region,Customer_Segment,Sales,Profit,Quantity,Discount,Unit_Price,Shipping_Cost,Profit_Margin
14116,2011-10-09,2011-10-01,2011 Q4,GBC Linen Binding Covers,SKU-38C1C3,Office Supplies,Binders And Binder Accessories,Northwest Territories,Small Business,40.1,-16.07,1,0.09,30.98,11.63,-0.4007
14116,2011-10-09,2011-10-01,2011 Q4,GBC Recycled Grain Textured Covers,SKU-BB05DD,Office Supplies,Binders And Binder Accessories,Northwest Territories,Small Business,1414.05,161.48,42,0.09,34.54,14.72,0.1142
14372,2012-10-23,2012-10-01,2012 Q4,"Sauder Facets Collection Library, Sky Alder Finish",SKU-D2A0A5,Furniture,Bookcases,Northwest Territories,Corporate,5350.61,-1059.2,34,0.09,170.98,60.49,-0.198
14726,2012-01-08,2012-01-01,2012 Q1,"Fellowes Basic 104-Key Keyboard, Platinum",SKU-3EF47E,Technology,Computer Peripherals,Northwest Territories,Consumer,310.87,-21.48,15,0.07,20.95,4.0,-0.0691
14819,2010-01-25,2010-01-01,2010 Q1,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,SKU-4CFDDB,Office Supplies,Appliances,Northwest Territories,Home Office,9062.73,3122.78,48,0.09,207.48,0.99,0.3446
14819,2010-01-25,2010-01-01,2010 Q1,O'Sullivan 3-Shelf Heavy-Duty Bookcases,SKU-452BD0,Furniture,Bookcases,Northwest Territories,Home Office,1584.1,-478.22,27,0.07,58.14,36.61,-0.3019
15106,2011-01-27,2011-01-01,2011 Q1,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,SKU-B3298A,Furniture,Office Furnishings,Northwest Territories,Home Office,283.58,-14.23,42,0.03,6.64,4.95,-0.0502
15106,2011-01-27,2011-01-01,2011 Q1,Panasonic KX-P1150 Dot Matrix Printer,SKU-7CA196,Technology,Office Machines,Northwest Territories,Home Office,5403.37,948.79,39,0.06,145.45,17.85,0.1756
15106,2011-01-27,2011-01-01,2011 Q1,Newell 327,SKU-9B6040,Office Supplies,Pens & Art Supplies,Northwest Territories,Home Office,82.15,-6.33,35,0.03,2.21,1.12,-0.0771
15108,2009-08-27,2009-08-01,2009 Q3,Xerox 1893,SKU-993227,Office Supplies,Paper,Northwest Territories,Small Business,2066.16,372.36,50,0.02,40.99,17.48,0.1802
15205,2011-03-17,2011-03-01,2011 Q1,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",SKU-88AB44,Furniture,Chairs & Chairmats,Northwest Territories,Corporate,4605.36,678.26,18,0.02,243.98,43.32,0.1473
15205,2011-03-17,2011-03-01,2011 Q1,Eldon Radial Chair Mat for Low to Medium Pile Carpets,SKU-A0B226,Furniture,Office Furnishings,Northwest Territories,Corporate,1753.51,155.72,42,0.02,39.98,9.2,0.0888
15591,2012-06-06,2012-06-01,2012 Q2,"DAX Copper Panel Document Frame, 5 x 7 Size",SKU-643808,Furniture,Office Furnishings,Northwest Territories,Small Business,426.34,73.53,31,0.0,12.58,5.16,0.1725
15907,2011-04-11,2011-04-01,2011 Q2,O'Sullivan 2-Shelf Heavy-Duty Bookcases,SKU-32B011,Furniture,Bookcases,Northwest Territories,Home Office,1837.44,-1414.41,36,0.01,48.58,54.11,-0.7698
15907,2011-04-11,2011-04-01,2011 Q2,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",SKU-1313BA,Furniture,Office Furnishings,Northwest Territories,Home Office,3722.29,950.68,36,0.04,105.98,13.99,0.2554
15907,2011-04-11,2011-04-01,2011 Q2,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",SKU-8F052A,Office Supplies,Paper,Northwest Territories,Home Office,28.05,-5.41,4,0.09,7.04,2.17,-0.1929
15937,2012-11-06,2012-11-01,2012 Q4,"Memorex Slim 80 Minute CD-R, 10/Pack",SKU-EA2405,Technology,Computer Peripherals,Northwest Territories,Corporate,311.44,74.07,32,0.04,9.78,1.99,0.2378
15937,2012-11-06,2012-11-01,2012 Q4,Aluminum Document Frame,SKU-4F4806,Furniture,Office Furnishings,Northwest Territories,Corporate,215.65,77.38,17,0.01,12.22,2.85,0.3588
16039,2012-05-16,2012-05-01,2012 Q2,"Memorex 80 Minute CD-R Spindle, 100/Pack",SKU-AFB7F2,Technology,Computer Peripherals,Northwest Territories,Home Office,121.12,-118.82,3,0.1,43.98,1.99,-0.981
16193,2012-04-09,2012-04-01,2012 Q2,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",SKU-69CC19,Office Supplies,Storage & Organization,Northwest Territories,Corporate,300.2,6.41,8,0.0,34.76,8.22,0.0214
16193,2012-04-09,2012-04-01,2012 Q2,Accessory36,SKU-E93D25,Technology,Telephones And Communication,Northwest Territories,Corporate,1364.8,-183.68,29,0.07,55.99,5.0,-0.1346
16423,2012-08-05,2012-08-01,2012 Q3,Xerox 20,SKU-463619,Office Supplies,Paper,Northwest Territories,Corporate,128.21,-55.13,19,0.05,6.48,6.57,-0.43
16451,2009-07-22,2009-07-01,2009 Q3,Surelockª Post Binders,SKU-A3D62D,Office Supplies,Binders And Binder Accessories,Northwest Territories,Corporate,252.79,58.23,9,0.09,30.56,2.99,0.2303
16545,2010-05-09,2010-05-01,2010 Q2,Colorific¨ Watercolor Pencils,SKU-2CA165,Office Supplies,Pens & Art Supplies,Northwest Territories,Small Business,50.97,4.45,10,0.09,5.16,0.73,0.0873
16545,2010-05-09,2010-05-01,2010 Q2,"*Staples* vLetter Openers, 2/Pack",SKU-4F9DF8,Office Supplies,"Scissors, Rulers And Trimmers",Northwest Territories,Small Business,4.99,-3.06,1,0.04,3.68,1.32,-0.6132
16547,2009-02-18,2009-02-01,2009 Q1,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,SKU-1EE0BD,Furniture,Chairs & Chairmats,Northwest Territories,Corporate,10554.63,1240.25,30,0.09,355.98,58.92,0.1175
16547,2009-02-18,2009-02-01,2009 Q1,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,SKU-795C71,Furniture,Tables,Northwest Territories,Corporate,1749.64,-533.23,8,0.04,218.75,69.64,-0.3048
16706,2012-06-27,2012-06-01,2012 Q2,Eldon Econocleat¨ Chair Mats for Low Pile Carpets,SKU-F1337F,Furniture,Office Furnishings,Northwest Territories,Corporate,1943.72,-1003.58,47,0.03,41.47,34.2,-0.5163
16706,2012-06-27,2012-06-01,2012 Q2,Prang Drawing Pencil Set,SKU-F617CC,Office Supplies,Pens & Art Supplies,Northwest Territories,Corporate,18.37,-4.06,6,0.01,2.78,1.2,-0.221
16706,2012-06-27,2012-06-01,2012 Q2,T39m,SKU-5C3655,Technology,Telephones And Communication,Northwest Territories,Corporate,6175.78,1881.58,49,0.07,155.99,3.9,0.3047
16741,2010-09-30,2010-09-01,2010 Q3,Xerox 1982,SKU-9EDE26,Office Supplies,Paper,Northwest Territories,Small Business,157.97,-42.38,6,0.01,22.84,16.87,-0.2683
16932,2010-04-15,2010-04-01,2010 Q2,Xerox 1924,SKU-FC0DD2,Office Supplies,Paper,Northwest Territories,Consumer,144.84,-120.99,25,0.09,5.78,8.09,-0.8353
16932,2010-04-15,2010-04-01,2010 Q2,Turquoise Lead Holder with Pocket Clip,SKU-1A7ED7,Office Supplies,Pens & Art Supplies,Northwest Territories,Consumer,127.16,12.88,20,0.09,6.7,1.56,0.1013
17283,2011-09-14,2011-09-01,2011 Q3,Okidata ML395C Color Dot Matrix Printer,SKU-958915,Technology,Office Machines,Northwest Territories,Home Office,5472.12,-2816.34,4,0.06,1360.14,14.7,-0.5147
17286,2010-09-21,2010-09-01,2010 Q3,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,SKU-D0E089,Furniture,Chairs & Chairmats,Northwest Territories,Small Business,1810.67,-541.87,7,0.09,270.98,50.0,-0.2993
17409,2010-08-17,2010-08-01,2010 Q3,Microsoft Internet Keyboard,SKU-B48814,Technology,Computer Peripherals,Northwest Territories,Small Business,633.56,-158.87,31,0.09,20.97,6.5,-0.2508
17764,2009-09-16,2009-09-01,2009 Q3,Xerox 1982,SKU-9EDE26,Office Supplies,Paper,Northwest Territories,Home Office,644.4,-97.28,27,0.04,22.84,16.87,-0.151
18080,2009-06-22,2009-06-01,2009 Q2,Global Ergonomic Managers Chair,SKU-84C6FA,Furniture,Chairs & Chairmats,Northwest Territories,Corporate,1211.98,-80.83,7,0.1,180.98,26.2,-0.0667
18113,2012-08-28,2012-08-01,2012 Q3,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",SKU-F40F95,Furniture,Chairs & Chairmats,Northwest Territories,Consumer,3316.08,-514.32,27,0.08,130.98,30.0,-0.1551
18144,2011-06-07,2011-06-01,2011 Q2,Xerox 1971,SKU-25E2AF,Office Supplies,Paper,Northwest Territories,Corporate,207.08,-131.82,48,0.09,4.28,5.17,-0.6366
18144,2011-06-07,2011-06-01,2011 Q2,Eldon Portable Mobile Manager,SKU-9ED9EB,Office Supplies,Storage & Organization,Northwest Territories,Corporate,234.28,-65.42,8,0.09,28.28,13.99,-0.2792
18144,2011-06-07,2011-06-01,2011 Q2,Accessory6,SKU-CB8A27,Technology,Telephones And Communication,Northwest Territories,Corporate,1779.89,-250.17,41,0.09,55.99,5.0,-0.1406
18308,2009-10-09,2009-10-01,2009 Q4,Durable Pressboard Binders,SKU-1A9535,Office Supplies,Binders And Binder Accessories,Northwest Territories,Corporate,114.12,15.73,30,0.05,3.8,1.49,0.1378
18308,2009-10-09,2009-10-01,2009 Q4,Fellowes 17-key keypad for PS/2 interface,SKU-A0C825,Technology,Computer Peripherals,Northwest Territories,Corporate,436.05,-92.58,15,0.09,30.73,4.0,-0.2123
18308,2009-10-09,2009-10-01,2009 Q4,StarTAC ST7762,SKU-0489F7,Technology,Telephones And Communication,Northwest Territories,Corporate,5247.48,1465.87,49,0.0,125.99,8.08,0.2793
18887,2010-12-05,2010-12-01,2010 Q4,Accessory21,SKU-AE8517,Technology,Telephones And Communication,Northwest Territories,Corporate,173.42,18.23,9,0.0,20.99,0.99,0.1051
19010,2009-06-07,2009-06-01,2009 Q2,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,SKU-3F28D3,Office Supplies,Binders And Binder Accessories,Northwest Territories,Small Business,23792.93,10951.31,18,0.0,1270.99,19.99,0.4603
19078,2009-07-27,2009-07-01,2009 Q3,Staples 6 Outlet Surge,SKU-BD9D24,Office Supplies,Appliances,Northwest Territories,Corporate,256.12,-18.19,21,0.03,11.97,4.98,-0.071
19138,2011-09-05,2011-09-01,2011 Q3,Recycled Eldon Regeneration Jumbo File,SKU-4C6CE7,Office Supplies,Storage & Organization,Northwest Territories,Home Office,387.0,-31.45,30,0.01,12.28,6.13,-0.0813
19655,2009-01-11,2009-01-01,2009 Q1,Verbatim DVD-R 4.7GB authoring disc,SKU-632256,Technology,Computer Peripherals,Northwest Territories,Corporate,1143.45,304.42,31,0.06,39.24,1.99,0.2662
19686,2010-08-15,2010-08-01,2010 Q3,Canon P1-DHIII Palm Printing Calculator,SKU-2F98C4,Technology,Office Machines,Northwest Territories,Corporate,42.31,-53.08,2,0.06,17.98,8.51,-1.2545
19686,2010-08-15,2010-08-01,2010 Q3,GBC Binding covers,SKU-3722EA,Office Supplies,Binders And Binder Accessories,Northwest Territories,Corporate,152.67,12.76,11,0.04,12.95,4.98,0.0836
20007,2009-08-05,2009-08-01,2009 Q3,Newell 323,SKU-593E26,Office Supplies,Pens & Art Supplies,Northwest Territories,Small Business,82.61,-46.25,49,0.08,1.68,1.57,-0.5599
20071,2011-09-17,2011-09-01,2011 Q3,"Global Stack Chair without Arms, Black",SKU-BF3117,Furniture,Chairs & Chairmats,Northwest Territories,Home Office,789.94,-190.41,31,0.1,25.98,14.36,-0.241
20160,2011-10-22,2011-10-01,2011 Q4,"Speediset Carbonless Redi-Letter¨ 7"" x 8 1/2""",SKU-2B08C6,Office Supplies,Paper,Northwest Territories,Small Business,435.24,174.89,42,0.08,10.31,1.79,0.4018
20263,2009-11-14,2009-11-01,2009 Q4,GBC Recycled Regency Composition Covers,SKU-0EF0AA,Office Supplies,Binders And Binder Accessories,Northwest Territories,Small Business,473.7,72.51,8,0.05,59.78,10.29,0.1531
20263,2009-11-14,2009-11-01,2009 Q4,Accessory29,SKU-9F11A0,Technology,Telephones And Communication,Northwest Territories,Small Business,553.56,-76.86,33,0.08,20.99,1.25,-0.1388
21285,2010-07-03,2010-07-01,2010 Q3,Newell 323,SKU-593E26,Office Supplies,Pens & Art Supplies,Northwest Territories,Corporate,54.78,-30.54,32,0.02,1.68,1.57,-0.5575
21285,2010-07-03,2010-07-01,2010 Q3,SANFORD Major Accentª Highlighters,SKU-D93A67,Office Supplies,Pens & Art Supplies,Northwest Territories,Corporate,304.83,23.82,47,0.1,7.08,2.35,0.0781
21383,2009-01-30,2009-01-01,2009 Q1,Polycom ViaVideoª Desktop Video Communications Unit,SKU-D9C16A,Technology,Office Machines,Northwest Territories,Consumer,16066.85,7416.43,31,0.07,574.74,24.49,0.4616
21607,2012-03-15,2012-03-01,2012 Q1,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",SKU-158F40,Office Supplies,Pens & Art Supplies,Northwest Territories,Home Office,618.9,54.92,17,0.09,36.55,13.89,0.0887
21636,2009-08-10,2009-08-01,2009 Q3,Accessory24,SKU-CDC322,Technology,Telephones And Communication,Northwest Territories,Home Office,1665.04,366.51,35,0.02,55.99,3.3,0.2201
21889,2010-04-01,2010-04-01,2010 Q2,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",SKU-C24ACA,Furniture,Office Furnishings,Northwest Territories,Consumer,1049.79,135.79,21,0.08,51.75,19.99,0.1293
21889,2010-04-01,2010-04-01,2010 Q2,Recycled Steel Personal File for Standard File Folders,SKU-F7AB53,Office Supplies,Storage & Organization,Northwest Territories,Consumer,817.18,103.38,16,0.1,55.29,5.08,0.1265
22151,2010-07-31,2010-07-01,2010 Q3,"Eldon Expressionsª Desk Accessory, Wood Pencil Holder, Oak",SKU-3BB541,Furniture,Office Furnishings,Northwest Territories,Corporate,465.83,-79.72,49,0.1,9.65,6.22,-0.1711
22342,2009-05-29,2009-05-01,2009 Q2,Accessory39,SKU-93A981,Technology,Telephones And Communication,Northwest Territories,Small Business,241.71,-92.96,13,0.0,20.99,3.3,-0.3846
22469,2010-10-11,2010-10-01,2010 Q4,Bell Sonecor JB700 Caller ID,SKU-B5CB16,Technology,Telephones And Communication,Northwest Territories,Corporate,275.91,-162.37,44,0.1,7.99,5.03,-0.5885
22501,2010-05-18,2010-05-01,2010 Q2,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",SKU-F8E495,Office Supplies,Envelopes,Northwest Territories,Corporate,30.83,7.27,2,0.04,7.64,1.39,0.2358
22532,2011-02-08,2011-02-01,2011 Q1,GBC Standard Plastic Binding Systems Combs,SKU-BF6472,Office Supplies,Binders And Binder Accessories,Northwest Territories,Consumer,121.66,-11.8,13,0.03,8.85,5.6,-0.097
23264,2010-12-07,2010-12-01,2010 Q4,Xerox 1930,SKU-8FB13D,Office Supplies,Paper,Northwest Territories,Corporate,108.42,-50.82,16,0.02,6.48,6.81,-0.4687
23264,2010-12-07,2010-12-01,2010 Q4,Avery 474,SKU-6EB8DE,Office Supplies,Labels,Northwest Territories,Corporate,78.47,17.99,27,0.06,2.88,0.99,0.2293
23488,2009-01-06,2009-01-01,2009 Q1,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",SKU-55C3C6,Furniture,Bookcases,Northwest Territories,Home Office,26133.39,-11053.6,30,0.04,880.98,44.55,-0.423
23584,2012-03-12,2012-03-01,2012 Q1,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,SKU-A9323A,Technology,Office Machines,Northwest Territories,Corporate,2671.21,636.18,14,0.06,200.97,15.59,0.2382
24007,2010-08-26,2010-08-01,2010 Q3,"IBM 80 Minute CD-R Spindle, 50/Pack",SKU-319E6B,Technology,Computer Peripherals,Northwest Territories,Home Office,531.66,135.65,26,0.08,20.89,1.99,0.2551
24007,2010-08-26,2010-08-01,2010 Q3,"Peel & Seel¨ Recycled Catalog Envelopes, Brown",SKU-24C0C3,Office Supplies,Envelopes,Northwest Territories,Home Office,317.85,-13.95,28,0.06,11.58,6.97,-0.0439
24007,2010-08-26,2010-08-01,2010 Q3,Avery 506,SKU-CEC1AB,Office Supplies,Labels,Northwest Territories,Home Office,163.08,66.17,42,0.09,4.13,0.5,0.4058
24038,2011-06-20,2011-06-01,2011 Q2,Prang Drawing Pencil Set,SKU-F617CC,Office Supplies,Pens & Art Supplies,Northwest Territories,Corporate,103.07,-0.95,38,0.1,2.78,1.34,-0.0092
24097,2010-08-04,2010-08-01,2010 Q3,TDK 4.7GB DVD+RW,SKU-210B5B,Technology,Computer Peripherals,Northwest Territories,Small Business,17.19,-35.34,1,0.0,14.48,1.99,-2.0558
24097,2010-08-04,2010-08-01,2010 Q3,U.S. Robotics 56K Internet Call Modem,SKU-3200EE,Technology,Computer Peripherals,Northwest Territories,Small Business,2689.48,399.93,27,0.04,99.99,19.99,0.1487
24097,2010-08-04,2010-08-01,2010 Q3,Xerox 190,SKU-649D71,Office Supplies,Paper,Northwest Territories,Small Business,15.31,-8.15,2,0.01,4.98,4.86,-0.5323
24128,2010-11-23,2010-11-01,2010 Q4,Standard Lineª ÒWhile You Were OutÓ Hardbound Telephone Message Book,SKU-43A4B4,Office Supplies,Paper,Northwest Territories,Corporate,270.63,7.07,13,0.1,21.98,8.32,0.0261
24128,2010-11-23,2010-11-01,2010 Q4,CF 888,SKU-626419,Technology,Telephones And Communication,Northwest Territories,Corporate,6583.91,1459.79,43,0.09,195.99,3.99,0.2217
24294,2009-08-02,2009-08-01,2009 Q3,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,SKU-A9323A,Technology,Office Machines,Northwest Territories,Home Office,4865.72,1951.3,24,0.03,200.97,15.59,0.401
24387,2011-08-10,2011-08-01,2011 Q3,Dana Halogen Swing-Arm Architect Lamp,SKU-182AD3,Furniture,Office Furnishings,Northwest Territories,Small Business,1003.31,51.9,23,0.01,40.97,14.45,0.0517
24387,2011-08-10,2011-08-01,2011 Q3,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",SKU-14BBE9,Furniture,Tables,Northwest Territories,Small Business,6048.18,1418.36,17,0.04,349.45,60.0,0.2345
24515,2010-05-06,2010-05-01,2010 Q2,Lexmark Z25 Color Inkjet Printer,SKU-E49B70,Technology,Office Machines,Northwest Territories,Home Office,3051.27,121.48,41,0.1,80.97,33.6,0.0398
24743,2012-06-28,2012-06-01,2012 Q2,Hon Multipurpose Stacking Arm Chairs,SKU-C61605,Furniture,Chairs & Chairmats,Northwest Territories,Corporate,9633.59,176.67,47,0.06,216.6,64.2,0.0183
24743,2012-06-28,2012-06-01,2012 Q2,Hon Olson Stacker Stools,SKU-9DCE69,Furniture,Chairs & Chairmats,Northwest Territories,Corporate,3758.77,753.61,26,0.0,140.81,24.49,0.2005
24871,2011-03-23,2011-03-01,2011 Q1,"Executive Impressions 14"" Two-Color Numerals Wall Clock",SKU-59EFA4,Furniture,Office Furnishings,Northwest Territories,Corporate,143.78,75.3,6,0.04,22.72,8.99,0.5237
25318,2011-11-19,2011-11-01,2011 Q4,12-1/2 Diameter Round Wall Clock,SKU-41AC37,Furniture,Office Furnishings,Northwest Territories,Small Business,440.92,-65.18,22,0.05,19.98,10.49,-0.1478
25377,2012-11-26,2012-11-01,2012 Q4,Epson DFX5000+ Dot Matrix Printer,SKU-E32AB0,Technology,Office Machines,Northwest Territories,Corporate,4343.51,-3755.03,3,0.09,1500.97,29.7,-0.8645
25634,2010-07-29,2010-07-01,2010 Q3,"Fellowes Basic 104-Key Keyboard, Platinum",SKU-3EF47E,Technology,Computer Peripherals,Northwest Territories,Corporate,593.32,28.99,29,0.03,20.95,4.0,0.0489
25634,2010-07-29,2010-07-01,2010 Q3,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",SKU-0B237C,Office Supplies,Envelopes,Northwest Territories,Corporate,626.07,185.32,26,0.03,23.99,6.71,0.296
25733,2012-05-12,2012-05-01,2012 Q2,GBC Standard Therm-A-Bind Covers,SKU-3FB321,Office Supplies,Binders And Binder Accessories,Northwest Territories,Home Office,557.23,-42.99,24,0.09,24.92,12.98,-0.0771
25767,2012-03-03,2012-03-01,2012 Q1,"80 Minute CD-R Spindle, 100/Pack - Staples",SKU-3C82E1,Technology,Computer Peripherals,Northwest Territories,Corporate,261.88,-59.2,7,0.08,39.48,1.99,-0.2261
25767,2012-03-03,2012-03-01,2012 Q1,Xerox 1892,SKU-7B9C87,Office Supplies,Paper,Northwest Territories,Corporate,593.73,108.01,15,0.04,38.76,13.26,0.1819
26023,2010-08-20,2010-08-01,2010 Q3,Staples Paper Clips,SKU-14B0C3,Office Supplies,Rubber Bands,Northwest Territories,Corporate,120.77,19.86,49,0.03,2.47,1.02,0.1644
26051,2010-06-27,2010-06-01,2010 Q2,"Metal Folding Chairs, Beige, 4/Carton",SKU-91DDCF,Furniture,Chairs & Chairmats,Northwest Territories,Home Office,795.74,-127.39,22,0.0,33.94,19.19,-0.1601
26051,2010-06-27,2010-06-01,2010 Q2,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",SKU-A4DE72,Technology,Computer Peripherals,Northwest Territories,Home Office,251.75,22.46,31,0.07,8.33,1.99,0.0892
26116,2012-10-29,2012-10-01,2012 Q4,Computer Printout Paper with Letter-Trim Perforations,SKU-35B560,Office Supplies,Paper,Northwest Territories,Small Business,697.41,81.71,36,0.04,18.97,9.03,0.1172
26182,2010-01-16,2010-01-01,2010 Q1,Bush Mission Pointe Library,SKU-69107F,Furniture,Bookcases,Northwest Territories,Corporate,4684.9,-549.27,30,0.01,150.98,66.27,-0.1172
26272,2012-06-29,2012-06-01,2012 Q2,Hon Olson Stacker Stools,SKU-9DCE69,Furniture,Chairs & Chairmats,Northwest Territories,Home Office,905.94,-4.19,6,0.04,140.81,24.49,-0.0046
26370,2011-08-08,2011-08-01,2011 Q3,Xerox 1929,SKU-E36E4A,Office Supplies,Paper,Northwest Territories,Home Office,270.23,52.02,12,0.08,22.84,5.47,0.1925
26370,2011-08-08,2011-08-01,2011 Q3,Home/Office Personal File Carts,SKU-21ABC2,Office Supplies,Storage & Organization,Northwest Territories,Home Office,660.27,63.83,20,0.09,34.76,5.49,0.0967
26499,2010-02-21,2010-02-01,2010 Q1,Avery 507,SKU-67F0AA,Office Supplies,Labels,Northwest Territories,Corporate,32.4,8.78,11,0.05,2.88,0.5,0.271
26531,2011-06-20,2011-06-01,2011 Q2,i470,SKU-649DD9,Technology,Telephones And Communication,Northwest Territories,Corporate,4688.95,1215.44,26,0.0,205.99,5.26,0.2592
26567,2009-09-04,2009-09-01,2009 Q3,3M Organizer Strips,SKU-E05599,Office Supplies,Binders And Binder Accessories,Northwest Territories,Corporate,50.7,-44.07,8,0.08,5.4,7.78,-0.8692
26567,2009-09-04,2009-09-01,2009 Q3,"Imation 3.5 IBM Diskettes, 10/Box",SKU-625677,Technology,Computer Peripherals,Northwest Territories,Corporate,90.06,-100.51,10,0.09,8.46,8.99,-1.116
26567,2009-09-04,2009-09-01,2009 Q3,"GE 4 Foot Flourescent Tube, 40 Watt",SKU-D85E63,Furniture,Office Furnishings,Northwest Territories,Corporate,338.52,-17.75,22,0.21,14.98,8.99,-0.0524
26567,2009-09-04,2009-09-01,2009 Q3,300 Series Non-Flip,SKU-78E91F,Technology,Telephones And Communication,Northwest Territories,Corporate,6109.82,1374.95,48,0.04,155.99,8.08,0.225
26854,2009-06-21,2009-06-01,2009 Q2,"Executive Impressions 13"" Chairman Wall Clock",SKU-F97F90,Furniture,Office Furnishings,Northwest Territories,Home Office,34.11,-12.95,1,0.02,25.38,8.99,-0.3797
27109,2012-02-08,2012-02-01,2012 Q1,Micro Innovations 104 Keyboard,SKU-45BD84,Technology,Computer Peripherals,Northwest Territories,Consumer,538.22,-154.66,48,0.01,10.97,6.5,-0.2874
27111,2009-03-11,2009-03-01,2009 Q1,US Robotics 56K V.92 External Faxmodem,SKU-CE72CD,Technology,Computer Peripherals,Northwest Territories,Home Office,1064.23,-127.56,11,0.06,99.99,19.99,-0.1199
27111,2009-03-11,2009-03-01,2009 Q1,Fellowes Staxonsteel¨ Drawer Files,SKU-25CAD6,Office Supplies,Storage & Organization,Northwest Territories,Home Office,3497.05,282.18,18,0.0,193.17,19.99,0.0807
27111,2009-03-11,2009-03-01,2009 Q1,Accessory39,SKU-93A981,Technology,Telephones And Communication,Northwest Territories,Home Office,774.05,-96.34,44,0.08,20.99,3.3,-0.1245
27264,2011-06-04,2011-06-01,2011 Q2,Telescoping Adjustable Floor Lamp,SKU-779E99,Furniture,Office Furnishings,Northwest Territories,Small Business,74.05,44.54,3,0.02,19.99,11.17,0.6015
